id-mapa;anio;mes;dia;fecha;franja;tipo;subtipo;uso_armas;barrio;comuna;latitud;longitud;cantidad;condena
LC-2021-1182831;2021;Marzo;Domingo;21/3/2021;22;Robo (con violencia);;Arma de fuego;Flores;7;-34,653006;-58,434577;;14
LC-2021-1182850;2021;Mayo;Domingo;9/5/2021;12;Robo (con violencia);;;Barracas;4;-34,648361;-58,373544;;8
LC-2021-1182873;2021;Mayo;Miércoles;19/5/2021;16;Hurto (sin violencia);;;Villa Real;10;-34,61648;-58,524217;;29
LC-2021-1182928;2021;Abril;Viernes;23/4/2021;15;Hurto (sin violencia);;;Nuñez;13;-34,53908;-58,470032;;15
LC-2021-1182970;2021;Marzo;Martes;2/3/2021;16;Robo (con violencia);Robo Automotor;;Villa Urquiza;12;-34,565423;-58,500389;;12
LC-2021-1183022;2021;Mayo;Viernes;28/5/2021;4;Robo (con violencia);;;Barracas;4;-34,645906;-58,370961;;45
LC-2021-1183023;2021;Febrero;Miércoles;17/2/2021;11;Robo (con violencia);;;Parque Avellaneda;9;-34,638396;-58,472661;;43
LC-2021-1183026;2021;Mayo;Domingo;23/5/2021;14;Hurto (sin violencia);;;Almagro;5;-34,604534;-58,41784;;1
LC-2021-1183067;2021;Febrero;Martes;2/2/2021;8;Hurto (sin violencia);;;Monte Castro;10;-34,616705;-58,507995;;27
LC-2021-1183088;2021;Marzo;Miércoles;31/3/2021;5;Hurto (sin violencia);;;Villa Santa Rita;11;-34,609019;-58,483839;;10
LC-2021-1183136;2021;Junio;Domingo;27/6/2021;20;Robo (con violencia);;;Villa Crespo;15;-34,604381;-58,456931;;41
LC-2021-1183197;2021;Mayo;Martes;25/5/2021;16;Robo (con violencia);;;San Cristóbal;3;-34,621745;-58,395648;;30
LC-2021-1183238;2021;Junio;Martes;29/6/2021;9;Robo (con violencia);;;Villa Crespo;15;-34,604488;-58,458475;;34
LC-2021-1183253;2021;Marzo;Domingo;7/3/2021;23;Robo (con violencia);;;Belgrano;13;-34,563805;-58,466817;;30
LC-2021-1183502;2021;Enero;Jueves;21/1/2021;23;Robo (con violencia);Con uso de moto;Arma de fuego;San Cristóbal;3;-34,622731;-58,391495;;15
LC-2021-1183528;2021;Junio;Martes;29/6/2021;20;Hurto (sin violencia);;;Villa Devoto;11;-34,601015;-58,512488;;3
LC-2021-1183940;2021;Enero;Jueves;28/1/2021;15;Robo (con violencia);;Arma de fuego;Belgrano;13;-34,565178;-58,45365;;31
LC-2021-1183956;2021;Abril;Martes;6/4/2021;18;Robo (con violencia);Con uso de moto;;San Cristóbal;3;-34,620697;-58,404586;;3
LC-2021-1183988;2021;Abril;Miércoles;28/4/2021;16;Robo (con violencia);;;;;SD;SD;;18
LC-2021-1183998;2021;Febrero;Miércoles;24/2/2021;5;Robo (con violencia);;;Villa Soldati;8;-34,659263;-58,454703;;6
LC-2021-1184009;2021;Marzo;Martes;2/3/2021;20;Hurto (sin violencia);;;Recoleta;2;-34,595844;-58,402957;;37
LC-2021-1184071;2021;Junio;Sábado;5/6/2021;2;Robo (con violencia);;;Boca;4;-34,630719;-58,357545;;4
LC-2021-1184073;2021;Abril;Lunes;26/4/2021;9;Hurto (sin violencia);;;Villa Urquiza;12;-34,5757;-58,48155;;25
LC-2021-1184133;2021;Febrero;Jueves;4/2/2021;1;Robo (con violencia);;Arma de fuego;Parque Patricios;4;-34,641671;-58,409126;;24
LC-2021-1184243;2021;Febrero;Jueves;25/2/2021;8;Robo (con violencia);;;Villa Del Parque;11;-34,598969;-58,484963;;15
LC-2021-1184292;2021;Enero;Jueves;7/1/2021;21;Hurto (sin violencia);;;Villa Gral. Mitre;11;-34,604518;-58,462628;;18
LC-2021-1184466;2021;Enero;Lunes;18/1/2021;13;Robo (con violencia);;;Constitución;1;-34,624709;-58,384386;;42
LC-2021-1184476;2021;Junio;Domingo;20/6/2021;20;Robo (con violencia);;;Almagro;5;-34,601736;-58,419352;;32
LC-2021-1184717;2021;Marzo;Martes;23/3/2021;8;Lesiones;Siniestro Vial;;Flores;7;-34,626709;-58,47153;1;18
LC-2021-1184788;2021;Abril;Domingo;25/4/2021;3;Robo (con violencia);;;Villa Lugano;8;-34,682715;-58,4822;;8
LC-2021-1184798;2021;Enero;Jueves;7/1/2021;11;Robo (con violencia);;;Villa Crespo;15;-34,598372;-58,438237;;22
LC-2021-1184832;2021;Junio;Miércoles;9/6/2021;19;Robo (con violencia);;;Monte Castro;10;-34,623496;-58,512565;;14
LC-2021-1184892;2021;Mayo;Viernes;7/5/2021;7;Robo (con violencia);;;Villa Soldati;8;-34,666162;-58,439934;;12
LC-2021-1184925;2021;Marzo;Domingo;28/3/2021;19;Hurto (sin violencia);Hurto Automotor;;Villa Lugano;8;-34,666029;-58,474509;;39
LC-2021-1184976;2021;Febrero;Sábado;20/2/2021;22;Robo (con violencia);;Arma de fuego;Villa Soldati;8;-34,661473;-58,452067;;1
LC-2021-1185285;2021;Marzo;Viernes;26/3/2021;14;Hurto (sin violencia);;;;;SD;SD;;16
LC-2021-1185365;2021;Marzo;Jueves;11/3/2021;10;Robo (con violencia);Con uso de moto;;Nueva Pompeya;4;-34,655086;-58,412835;;9
LC-2021-1185486;2021;Abril;Miércoles;28/4/2021;4;Robo (con violencia);;;Flores;7;-34,649197;-58,440418;;17
LC-2021-1185586;2021;Febrero;Jueves;18/2/2021;8;Hurto (sin violencia);;;Palermo;14;-34,569311;-58,442968;;21
LC-2021-1185668;2021;Marzo;Miércoles;10/3/2021;14;Hurto (sin violencia);;;Balvanera;3;-34,610718;-58,411589;;36
LC-2021-1185681;2021;Junio;Jueves;24/6/2021;13;Robo (con violencia);;;Nuñez;13;-34,552666;-58,467942;;18
LC-2021-1185747;2021;Febrero;Martes;9/2/2021;16;Hurto (sin violencia);Hurto Automotor;;Liniers;9;-34,640473;-58,523561;;28
LC-2021-1185768;2021;Marzo;Miércoles;17/3/2021;17;Lesiones;Siniestro Vial;;Balvanera;3;-34,615143;-58,394633;1;42
LC-2021-1185983;2021;Marzo;Martes;23/3/2021;5;Hurto (sin violencia);;;Constitución;1;-34,620046;-58,388137;;38
LC-2021-1186372;2021;Mayo;Lunes;17/5/2021;19;Robo (con violencia);;;Mataderos;9;-34,651351;-58,495544;;7
LC-2021-1186561;2021;Enero;Lunes;4/1/2021;21;Hurto (sin violencia);;;Caballito;6;-34,627769;-58,435829;;24
LC-2021-1186724;2021;Febrero;Jueves;18/2/2021;7;Hurto (sin violencia);;;Liniers;9;-34,64467;-58,509545;;1
LC-2021-1186758;2021;Febrero;Viernes;26/2/2021;13;Robo (con violencia);;;Villa Lugano;8;-34,669823;-58,480526;;37
LC-2021-1186839;2021;Febrero;Viernes;12/2/2021;1;Robo (con violencia);;;Chacarita;15;-34,58678;-58,4414;;31
LC-2021-1187209;2021;Mayo;Domingo;9/5/2021;18;Hurto (sin violencia);;;Villa Lugano;8;-34,668669;-58,494194;;45
LC-2021-1187264;2021;Enero;Jueves;14/1/2021;20;Robo (con violencia);;;Parque Chacabuco;7;-34,629873;-58,430351;;18
LC-2021-1187367;2021;Junio;Domingo;13/6/2021;22;Robo (con violencia);;Arma de fuego;Retiro;1;-34,589397;-58,371309;;34
LC-2021-1187417;2021;Enero;Viernes;15/1/2021;SD;Robo (con violencia);;;Vélez Sársfield;10;-34,636621;-58,493044;;35
LC-2021-1187591;2021;Mayo;Viernes;21/5/2021;8;Hurto (sin violencia);;;Villa Crespo;15;-34,598303;-58,442685;;27
LC-2021-1187748;2021;Febrero;Lunes;8/2/2021;14;Lesiones;Siniestro Vial;;Retiro;1;-34,59903;-58,381258;1;41
LC-2021-1187761;2021;Marzo;Lunes;8/3/2021;11;Robo (con violencia);;;Liniers;9;-34,640722;-58,523532;;32
LC-2021-1187798;2021;Junio;Lunes;28/6/2021;22;Hurto (sin violencia);;;Palermo;14;-34,580112;-58,412894;;34
LC-2021-1187817;2021;Mayo;Sábado;8/5/2021;20;Robo (con violencia);;;Constitución;1;-34,627635;-58,376471;;9
LC-2021-1187833;2021;Mayo;Miércoles;26/5/2021;6;Robo (con violencia);Con uso de moto;Arma cortante;Barracas;4;-34,636761;-58,371717;;10
LC-2021-1187855;2021;Abril;Miércoles;21/4/2021;6;Hurto (sin violencia);;;Villa Pueyrredón;12;-34,576889;-58,506779;;42
LC-2021-1187968;2021;Abril;Jueves;29/4/2021;1;Robo (con violencia);;;Constitución;1;-34,627205;-58,389444;;5
LC-2021-1187972;2021;Abril;Miércoles;28/4/2021;7;Hurto (sin violencia);;;Parque Avellaneda;9;-34,65672;-58,477508;;23
LC-2021-1188001;2021;Junio;Martes;8/6/2021;14;Robo (con violencia);;;Balvanera;3;-34,609298;-58,406012;;8
LC-2021-1188003;2021;Junio;Viernes;18/6/2021;20;Robo (con violencia);;;Recoleta;2;-34,583549;-58,402416;;2
LC-2021-1188301;2021;Mayo;Martes;4/5/2021;14;Robo (con violencia);;;Balvanera;3;-34,616581;-58,411978;;15
LC-2021-1188305;2021;Enero;Miércoles;20/1/2021;15;Lesiones;Siniestro Vial;;Parque Avellaneda;9;-34,655185;-58,472118;2;16
LC-2021-1188328;2021;Enero;Martes;5/1/2021;9;Robo (con violencia);Con uso de moto;;Caballito;6;-34,608846;-58,448895;;20
LC-2021-1188335;2021;Enero;Viernes;29/1/2021;15;Lesiones;Siniestro Vial;;Palermo;14;-34,579877;-58,409838;2;25
LC-2021-1188370;2021;Abril;Sábado;17/4/2021;1;Robo (con violencia);;;Boedo;5;-34,628543;-58,416985;;3
LC-2021-1188492;2021;Abril;Martes;13/4/2021;22;Robo (con violencia);;;Recoleta;2;-34,595144;-58,405257;;26
LC-2021-1188500;2021;Abril;Miércoles;21/4/2021;8;Hurto (sin violencia);;;Floresta;10;-34,627009;-58,491094;;17
LC-2021-1188502;2021;Enero;Jueves;14/1/2021;9;Robo (con violencia);;;Villa Soldati;8;-34,657723;-58,45827;;26
LC-2021-1188526;2021;Enero;Jueves;28/1/2021;7;Robo (con violencia);Robo Automotor;;Nuñez;13;-34,541912;-58,466145;;2
LC-2021-1188538;2021;Abril;Sábado;24/4/2021;18;Hurto (sin violencia);;;Belgrano;13;-34,560997;-58,46168;;13
LC-2021-1188578;2021;Junio;Sábado;12/6/2021;12;Hurto (sin violencia);;;Recoleta;2;-34,595935;-58,392805;;10
LC-2021-1188618;2021;Febrero;Viernes;12/2/2021;14;Robo (con violencia);;;Constitución;1;-34,622263;-58,378706;;34
LC-2021-1188650;2021;Enero;Domingo;10/1/2021;14;Hurto (sin violencia);;;Parque Chacabuco;7;-34,632255;-58,439424;;4
LC-2021-1188662;2021;Febrero;Miércoles;3/2/2021;20;Robo (con violencia);;;Recoleta;2;-34,588275;-58,399018;;43
LC-2021-1188761;2021;Enero;Jueves;7/1/2021;6;Hurto (sin violencia);;;Parque Patricios;4;-34,645279;-58,411111;;22
LC-2021-1188971;2021;Marzo;Jueves;25/3/2021;8;Hurto (sin violencia);;;Vélez Sársfield;10;-34,629591;-58,500956;;42
LC-2021-1189006;2021;Junio;Domingo;20/6/2021;7;Lesiones;Siniestro Vial;;Boca;4;-34,632428;-58,367814;1;42
LC-2021-1189070;2021;Enero;Lunes;4/1/2021;10;Hurto (sin violencia);;;Nueva Pompeya;4;-34,656541;-58,429528;;39
LC-2021-1189121;2021;Abril;Miércoles;28/4/2021;19;Lesiones;Siniestro Vial;;Flores;7;-34,621832;-58,461801;1;24
LC-2021-1189186;2021;Enero;Jueves;21/1/2021;15;Hurto (sin violencia);;;Flores;7;-34,622632;-58,459656;;3
LC-2021-1189379;2021;Febrero;Martes;16/2/2021;22;Hurto (sin violencia);;;Nueva Pompeya;4;-34,655132;-58,426422;;35
LC-2021-1189483;2021;Mayo;Martes;4/5/2021;8;Hurto (sin violencia);;;Villa Riachuelo;8;-34,692351;-58,47403;;23
LC-2021-1189560;2021;Febrero;Domingo;28/2/2021;8;Robo (con violencia);;;Belgrano;13;-34,564249;-58,467485;;19
LC-2021-1189570;2021;Febrero;Miércoles;17/2/2021;9;Robo (con violencia);;;Balvanera;3;-34,604668;-58,398419;;17
LC-2021-1189603;2021;Enero;Domingo;17/1/2021;18;Robo (con violencia);;;Caballito;6;-34,613553;-58,439879;;15
LC-2021-1189606;2021;Enero;Domingo;24/1/2021;15;Robo (con violencia);;;Recoleta;2;-34,592497;-58,40173;;2
LC-2021-1189652;2021;Abril;Sábado;10/4/2021;10;Robo (con violencia);;;Almagro;5;-34,616695;-58,416862;;36
LC-2021-1189757;2021;Mayo;Domingo;23/5/2021;11;Hurto (sin violencia);;;Nuñez;13;-34,542594;-58,46444;;40
LC-2021-1189763;2021;Enero;Jueves;21/1/2021;16;Hurto (sin violencia);;;Caballito;6;-34,610798;-58,439303;;27
LC-2021-1189866;2021;Abril;Viernes;16/4/2021;SD;Hurto (sin violencia);;;Floresta;10;-34,623979;-58,492928;;15
LC-2021-1189872;2021;Abril;Jueves;29/4/2021;23;Robo (con violencia);Con uso de moto;;Balvanera;3;-34,598454;-58,403727;;34
LC-2021-1189928;2021;Enero;Lunes;25/1/2021;13;Hurto (sin violencia);;;Flores;7;-34,626368;-58,471575;;19
LC-2021-1189961;2021;Abril;Sábado;17/4/2021;3;Hurto (sin violencia);;;Chacarita;15;-34,579818;-58,458226;;3
LC-2021-1189964;2021;Abril;Martes;6/4/2021;18;Hurto (sin violencia);;;Parque Patricios;4;-34,644537;-58,400215;;11
LC-2021-1190006;2021;Abril;Sábado;24/4/2021;10;Robo (con violencia);;;Parque Chacabuco;7;-34,643576;-58,441477;;11
LC-2021-1190014;2021;Marzo;Martes;2/3/2021;13;Hurto (sin violencia);;;Villa Devoto;11;-34,613011;-58,52351;;26
LC-2021-1190253;2021;Abril;Jueves;29/4/2021;12;Robo (con violencia);;;Monserrat;1;-34,61222;-58,367971;;23
LC-2021-1190256;2021;Marzo;Viernes;5/3/2021;17;Robo (con violencia);;;San Cristóbal;3;-34,627041;-58,391193;;36
LC-2021-1190292;2021;Abril;Sábado;3/4/2021;13;Robo (con violencia);;;Villa Crespo;15;-34,598729;-58,430921;;2
LC-2021-1190300;2021;Marzo;Sábado;27/3/2021;14;Robo (con violencia);;;Belgrano;13;-34,553682;-58,440246;;18
LC-2021-1190354;2021;Marzo;Martes;2/3/2021;9;Robo (con violencia);;;Mataderos;9;-34,662558;-58,500164;;34
LC-2021-1190399;2021;Enero;Jueves;14/1/2021;14;Hurto (sin violencia);Hurto Automotor;;Monte Castro;10;-34,612424;-58,498086;;9
LC-2021-1190405;2021;Mayo;Domingo;30/5/2021;15;Hurto (sin violencia);;;Palermo;14;-34,579982;-58,428069;;10
LC-2021-1190410;2021;Marzo;Lunes;1/3/2021;14;Lesiones;Siniestro Vial;;Caballito;6;-34,619194;-58,435439;1;7
LC-2021-1190420;2021;Marzo;Domingo;14/3/2021;22;Robo (con violencia);Con uso de moto;Arma de fuego;Villa Gral. Mitre;11;-34,611067;-58,47806;;15
LC-2021-1190463;2021;Enero;Lunes;11/1/2021;22;Robo (con violencia);;;Nueva Pompeya;4;-34,654253;-58,431188;;41
LC-2021-1190526;2021;Enero;Viernes;1/1/2021;18;Lesiones;Siniestro Vial;;Palermo;14;-34,587982;-58,411846;1;34
LC-2021-1190643;2021;Junio;Jueves;10/6/2021;7;Robo (con violencia);;;San Nicolás;1;-34,599613;-58,389786;;36
LC-2021-1190661;2021;Abril;Miércoles;7/4/2021;8;Robo (con violencia);;;Almagro;5;-34,607365;-58,427728;;13
LC-2021-1190782;2021;Mayo;Domingo;2/5/2021;5;Robo (con violencia);;;Balvanera;3;-34,615323;-58,404603;;41
LC-2021-1190888;2021;Enero;Jueves;14/1/2021;17;Hurto (sin violencia);;;Colegiales;13;-34,580416;-58,450677;;37
LC-2021-1191084;2021;Enero;Domingo;3/1/2021;3;Robo (con violencia);;;Palermo;14;-34,586317;-58,428597;;10
LC-2021-1191119;2021;Junio;Domingo;13/6/2021;15;Robo (con violencia);;;Flores;7;-34,644871;-58,440271;;18
LC-2021-1191331;2021;Mayo;Viernes;14/5/2021;8;Robo (con violencia);;;Saavedra;12;-34,554463;-58,496487;;26
LC-2021-1191414;2021;Mayo;Lunes;17/5/2021;20;Robo (con violencia);;;Villa Soldati;8;-34,658319;-58,453563;;23
LC-2021-1191443;2021;Marzo;Viernes;5/3/2021;18;Robo (con violencia);;;Villa Del Parque;11;-34,601065;-58,486372;;44
LC-2021-1191510;2021;Mayo;Martes;25/5/2021;8;Robo (con violencia);;;Recoleta;2;-34,586731;-58,40039;;4
LC-2021-1191520;2021;Febrero;Viernes;26/2/2021;13;Robo (con violencia);;;Villa Lugano;8;-34,664234;-58,473765;;24
LC-2021-1191720;2021;Enero;Miércoles;27/1/2021;12;Robo (con violencia);;;Villa Lugano;8;-34,674686;-58,46706;;15
LC-2021-1191929;2021;Abril;Martes;6/4/2021;23;Hurto (sin violencia);;;Caballito;6;-34,607034;-58,456642;;26
LC-2021-1192000;2021;Mayo;Martes;11/5/2021;12;Robo (con violencia);;;Saavedra;12;-34,552411;-58,487704;;26
LC-2021-1192024;2021;Enero;Lunes;4/1/2021;8;Hurto (sin violencia);;;Villa Santa Rita;11;-34,611087;-58,483514;;1
LC-2021-1192067;2021;Abril;Martes;20/4/2021;11;Robo (con violencia);;;Flores;7;-34,644891;-58,456446;;20
LC-2021-1192232;2021;Marzo;Domingo;7/3/2021;15;Hurto (sin violencia);;;Parque Chacabuco;7;-34,63616;-58,439265;;41
LC-2021-1192318;2021;Mayo;Viernes;7/5/2021;11;Hurto (sin violencia);;;San Nicolás;1;-34,603876;-58,390883;;8
LC-2021-1192643;2021;Febrero;Martes;9/2/2021;16;Hurto (sin violencia);;;Parque Patricios;4;-34,642925;-58,397208;;7
LC-2021-1192660;2021;Junio;Viernes;18/6/2021;2;Hurto (sin violencia);;;Colegiales;13;-34,574693;-58,450181;;44
LC-2021-1192675;2021;Junio;Miércoles;9/6/2021;15;Lesiones;Siniestro Vial;;Flores;7;-34,6289;-58,454124;1;32
LC-2021-1192761;2021;Marzo;Lunes;1/3/2021;16;Hurto (sin violencia);;;Nueva Pompeya;4;-34,656143;-58,405987;;33
LC-2021-1192819;2021;Abril;Viernes;2/4/2021;3;Hurto (sin violencia);Hurto Automotor;;Villa Luro;10;-34,631379;-58,508029;;10
LC-2021-1192876;2021;Enero;Domingo;31/1/2021;13;Hurto (sin violencia);;;Palermo;14;-34,579877;-58,409838;;21
LC-2021-1192945;2021;Marzo;Martes;30/3/2021;13;Hurto (sin violencia);;;Flores;7;-34,626676;-58,45695;;39
LC-2021-1193075;2021;Marzo;Martes;23/3/2021;4;Robo (con violencia);;;Villa Crespo;15;-34,601546;-58,452129;;12
LC-2021-1193138;2021;Enero;Viernes;22/1/2021;14;Hurto (sin violencia);Hurto Automotor;;Villa Real;10;-34,621156;-58,521086;;34
LC-2021-1193170;2021;Junio;Lunes;21/6/2021;21;Robo (con violencia);;;Caballito;6;-34,623901;-58,452972;;23
LC-2021-1193237;2021;Febrero;Domingo;21/2/2021;16;Robo (con violencia);;;Palermo;14;-34,567217;-58,436341;;10
LC-2021-1193355;2021;Mayo;Viernes;7/5/2021;16;Hurto (sin violencia);Hurto Automotor;;Boca;4;-34,646484;-58,368193;;43
LC-2021-1193385;2021;Enero;Jueves;7/1/2021;19;Robo (con violencia);;;San Nicolás;1;-34,599526;-58,370936;;3
LC-2021-1193392;2021;Febrero;Miércoles;24/2/2021;15;Robo (con violencia);;;Floresta;10;-34,627993;-58,477638;;3
LC-2021-1193438;2021;Febrero;Domingo;14/2/2021;9;Hurto (sin violencia);;;Flores;7;-34,639606;-58,456199;;12
LC-2021-1193470;2021;Junio;Miércoles;30/6/2021;17;Robo (con violencia);;;Villa Urquiza;12;-34,577971;-58,488455;;42
LC-2021-1193520;2021;Abril;Viernes;16/4/2021;16;Robo (con violencia);Con uso de moto;;Villa Lugano;8;-34,684825;-58,472301;;31
LC-2021-1193548;2021;Junio;Viernes;25/6/2021;13;Hurto (sin violencia);;;Balvanera;3;-34,617911;-58,395973;;5
LC-2021-1193634;2021;Febrero;Lunes;22/2/2021;23;Robo (con violencia);Con uso de moto;Arma de fuego;Flores;7;-34,61637;-58,463919;;42
LC-2021-1193718;2021;Febrero;Viernes;19/2/2021;21;Robo (con violencia);;Arma de fuego;Parque Chacabuco;7;-34,635863;-58,43779;;10
LC-2021-1193754;2021;Junio;Viernes;18/6/2021;17;Robo (con violencia);;;Villa Soldati;8;-34,664762;-58,456508;;33
LC-2021-1193784;2021;Abril;Viernes;23/4/2021;SD;Hurto (sin violencia);;;San Nicolás;1;-34,600707;-58,390969;;35
LC-2021-1193836;2021;Marzo;Lunes;8/3/2021;16;Hurto (sin violencia);Hurto Automotor;;Vélez Sársfield;10;-34,625411;-58,499034;;14
LC-2021-1193948;2021;Junio;Miércoles;30/6/2021;9;Robo (con violencia);;Arma cortante;Villa Devoto;11;-34,603537;-58,508046;;20
LC-2021-1194048;2021;Abril;Lunes;12/4/2021;4;Hurto (sin violencia);;;Villa Lugano;8;-34,679179;-58,49035;;9
LC-2021-1194138;2021;Enero;Martes;12/1/2021;12;Hurto (sin violencia);;;Villa Santa Rita;11;-34,61815;-58,476053;;43
LC-2021-1194616;2021;Enero;Miércoles;27/1/2021;22;Robo (con violencia);Con uso de moto;Arma de fuego;Liniers;9;-34,639179;-58,516297;;33
LC-2021-1194648;2021;Abril;Lunes;26/4/2021;20;Robo (con violencia);;Arma de fuego;Parque Chacabuco;7;-34,639359;-58,428146;;15
LC-2021-1194725;2021;Enero;Lunes;25/1/2021;21;Robo (con violencia);;;San Nicolás;1;-34,604479;-58,391743;;15
LC-2021-1194785;2021;Abril;Martes;20/4/2021;2;Robo (con violencia);;Arma de fuego;Flores;7;-34,650257;-58,438918;;33
LC-2021-1194820;2021;Febrero;Sábado;6/2/2021;1;Robo (con violencia);;;Almagro;5;-34,610735;-58,414472;;33
LC-2021-1194894;2021;Junio;Miércoles;23/6/2021;9;Hurto (sin violencia);Hurto Automotor;;Colegiales;13;-34,571999;-58,443341;;25
LC-2021-1194969;2021;Enero;Jueves;21/1/2021;SD;Robo (con violencia);;;Parque Chacabuco;7;-34,630971;-58,446342;;41
LC-2021-1195136;2021;Abril;Sábado;24/4/2021;12;Hurto (sin violencia);;;Palermo;14;-34,584539;-58,415001;;21
LC-2021-1195202;2021;Abril;Viernes;23/4/2021;19;Hurto (sin violencia);Hurto Automotor;;Floresta;10;-34,631509;-58,477291;;44
LC-2021-1195217;2021;Abril;Domingo;11/4/2021;15;Robo (con violencia);;;Barracas;4;-34,641395;-58,371245;;43
LC-2021-1195225;2021;Junio;Martes;8/6/2021;0;Robo (con violencia);;Arma de fuego;Barracas;4;-34,651508;-58,395431;;16
LC-2021-1195242;2021;Enero;Domingo;10/1/2021;10;Hurto (sin violencia);;;Belgrano;13;-34,546654;-58,440847;;17
LC-2021-1195318;2021;Abril;Jueves;8/4/2021;15;Robo (con violencia);;;Flores;7;-34,643632;-58,445169;;3
LC-2021-1195407;2021;Mayo;Sábado;15/5/2021;6;Lesiones;Siniestro Vial;;;0;SD;SD;1;5
LC-2021-1195449;2021;Abril;Sábado;3/4/2021;14;Lesiones;Siniestro Vial;;Nueva Pompeya;4;-34,642025;-58,421663;1;31
LC-2021-1195591;2021;Mayo;Viernes;21/5/2021;15;Robo (con violencia);;;Liniers;9;-34,63792;-58,525844;;20
LC-2021-1195717;2021;Abril;Miércoles;21/4/2021;6;Robo (con violencia);;Arma de fuego;Liniers;9;-34,64862;-58,525758;;11
LC-2021-1195761;2021;Mayo;Martes;18/5/2021;3;Hurto (sin violencia);;;Belgrano;13;-34,565514;-58,459127;;37
LC-2021-1195872;2021;Abril;Miércoles;14/4/2021;19;Robo (con violencia);;;Palermo;14;-34,576098;-58,436787;;20
LC-2021-1195896;2021;Febrero;Martes;23/2/2021;13;Robo (con violencia);;;Balvanera;3;-34,604118;-58,40892;;23
LC-2021-1196015;2021;Abril;Domingo;4/4/2021;11;Robo (con violencia);;;Villa Lugano;8;-34,671606;-58,478363;;21
LC-2021-1196252;2021;Junio;Jueves;3/6/2021;5;Robo (con violencia);;;Villa Lugano;8;-34,666151;-58,489867;;31
LC-2021-1196305;2021;Marzo;Sábado;20/3/2021;15;Hurto (sin violencia);;;Liniers;9;-34,648762;-58,52703;;40
LC-2021-1196547;2021;Febrero;Domingo;21/2/2021;23;Hurto (sin violencia);;;Monserrat;1;-34,609696;-58,382831;;14
LC-2021-1196663;2021;Mayo;Domingo;23/5/2021;14;Robo (con violencia);;;Balvanera;3;-34,609298;-58,406012;;16
LC-2021-1196701;2021;Marzo;Jueves;4/3/2021;18;Robo (con violencia);;Arma cortante;San Nicolás;1;-34,600498;-58,391505;;11
LC-2021-1196770;2021;Marzo;Lunes;1/3/2021;14;Robo (con violencia);;;Nueva Pompeya;4;-34,655111;-58,431627;;44
LC-2021-1196961;2021;Febrero;Viernes;12/2/2021;11;Lesiones;Siniestro Vial;;Monserrat;1;-34,61309;-58,381226;1;30
LC-2021-1197025;2021;Junio;Domingo;20/6/2021;7;Lesiones;Siniestro Vial;;San Cristóbal;3;-34,623416;-58,399281;1;8
LC-2021-1197336;2021;Enero;Miércoles;20/1/2021;0;Robo (con violencia);;;Boca;4;-34,637562;-58,364377;;11
LC-2021-1197351;2021;Marzo;Martes;30/3/2021;18;Hurto (sin violencia);;;Balvanera;3;-34,601544;-58,410215;;20
LC-2021-1197509;2021;Enero;Lunes;4/1/2021;19;Hurto (sin violencia);;;Caballito;6;-34,617302;-58,441096;;16
LC-2021-1197644;2021;Febrero;Miércoles;10/2/2021;23;Robo (con violencia);;Arma cortante;Balvanera;3;-34,612381;-58,403161;;44
LC-2021-1197735;2021;Mayo;Martes;11/5/2021;9;Hurto (sin violencia);;;Villa Gral. Mitre;11;-34,616025;-58,468648;;3
LC-2021-1197757;2021;Marzo;Martes;23/3/2021;21;Robo (con violencia);Robo Automotor;Arma de fuego;Saavedra;12;-34,548307;-58,47357;;12
LC-2021-1197779;2021;Abril;Viernes;30/4/2021;18;Hurto (sin violencia);;;Villa Devoto;11;-34,600826;-58,518216;;20
LC-2021-1197780;2021;Mayo;Jueves;6/5/2021;20;Robo (con violencia);Con uso de moto;;Parque Chacabuco;7;-34,634354;-58,429086;;10
LC-2021-1197801;2021;Junio;Jueves;17/6/2021;7;Robo (con violencia);;Arma de fuego;Villa Lugano;8;-34,678167;-58,496112;;7
LC-2021-1197811;2021;Abril;Lunes;26/4/2021;7;Hurto (sin violencia);;;Mataderos;9;-34,660327;-58,509253;;28
